"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2020-03-24T04","CISO","California Independent System Operator","WND","Wind","2067","megawatthours"
"2020-03-24T03","CISO","California Independent System Operator","SUN","Solar","100","megawatthours"
"2020-03-24T03","CISO","California Independent System Operator","WND","Wind","2444","megawatthours"
"2020-03-24T02","CISO","California Independent System Operator","SUN","Solar","163","megawatthours"
"2020-03-24T02","CISO","California Independent System Operator","WND","Wind","2705","megawatthours"
"2020-03-24T01","CISO","California Independent System Operator","SUN","Solar","2546","megawatthours"
"2020-03-24T01","CISO","California Independent System Operator","WND","Wind","3211","megawatthours"
"2020-03-24T00","CISO","California Independent System Operator","SUN","Solar","5288","megawatthours"
"2020-03-24T00","CISO","California Independent System Operator","WND","Wind","3854","megawatthours"
"2020-03-23T23","CISO","California Independent System Operator","SUN","Solar","5682","megawatthours"
"2020-03-23T23","CISO","California Independent System Operator","WND","Wind","3456","megawatthours"
"2020-03-23T22","CISO","California Independent System Operator","SUN","Solar","6208","megawatthours"
"2020-03-23T22","CISO","California Independent System Operator","WND","Wind","3510","megawatthours"
"2020-03-23T21","CISO","California Independent System Operator","SUN","Solar","7229","megawatthours"
"2020-03-23T21","CISO","California Independent System Operator","WND","Wind","3180","megawatthours"
"2020-03-23T20","CISO","California Independent System Operator","SUN","Solar","7215","megawatthours"
"2020-03-23T20","CISO","California Independent System Operator","WND","Wind","2320","megawatthours"
"2020-03-23T19","CISO","California Independent System Operator","SUN","Solar","8304","megawatthours"
"2020-03-23T19","CISO","California Independent System Operator","WND","Wind","2233","megawatthours"
"2020-03-23T18","CISO","California Independent System Operator","SUN","Solar","8794","megawatthours"
"2020-03-23T18","CISO","California Independent System Operator","WND","Wind","2657","megawatthours"
"2020-03-23T17","CISO","California Independent System Operator","SUN","Solar","8623","megawatthours"
"2020-03-23T17","CISO","California Independent System Operator","WND","Wind","2470","megawatthours"
"2020-03-23T16","CISO","California Independent System Operator","SUN","Solar","6274","megawatthours"
"2020-03-23T16","CISO","California Independent System Operator","WND","Wind","2228","megawatthours"
"2020-03-23T15","CISO","California Independent System Operator","SUN","Solar","3134","megawatthours"
"2020-03-23T15","CISO","California Independent System Operator","WND","Wind","1939","megawatthours"
"2020-03-23T14","CISO","California Independent System Operator","SUN","Solar","135","megawatthours"
"2020-03-23T14","CISO","California Independent System Operator","WND","Wind","1514","megawatthours"
"2020-03-23T13","CISO","California Independent System Operator","SUN","Solar","-39","megawatthours"
"2020-03-23T13","CISO","California Independent System Operator","WND","Wind","1700","megawatthours"
"2020-03-23T12","CISO","California Independent System Operator","SUN","Solar","-39","megawatthours"
"2020-03-23T12","CISO","California Independent System Operator","WND","Wind","1697","megawatthours"
"2020-03-23T11","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-23T11","CISO","California Independent System Operator","WND","Wind","1547","megawatthours"
"2020-03-23T10","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-23T10","CISO","California Independent System Operator","WND","Wind","1458","megawatthours"
"2020-03-23T09","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-23T09","CISO","California Independent System Operator","WND","Wind","1148","megawatthours"
"2020-03-23T08","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-23T08","CISO","California Independent System Operator","WND","Wind","1129","megawatthours"
"2020-03-23T07","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-23T07","CISO","California Independent System Operator","WND","Wind","1104","megawatthours"
"2020-03-23T06","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-23T06","CISO","California Independent System Operator","WND","Wind","1272","megawatthours"
"2020-03-23T05","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-23T05","CISO","California Independent System Operator","WND","Wind","1449","megawatthours"
"2020-03-23T04","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-23T04","CISO","California Independent System Operator","WND","Wind","1353","megawatthours"
"2020-03-23T03","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-23T03","CISO","California Independent System Operator","WND","Wind","1427","megawatthours"
"2020-03-23T02","CISO","California Independent System Operator","SUN","Solar","26","megawatthours"
"2020-03-23T02","CISO","California Independent System Operator","WND","Wind","1392","megawatthours"
"2020-03-23T01","CISO","California Independent System Operator","SUN","Solar","935","megawatthours"
"2020-03-23T01","CISO","California Independent System Operator","WND","Wind","1216","megawatthours"
"2020-03-23T00","CISO","California Independent System Operator","SUN","Solar","3541","megawatthours"
"2020-03-23T00","CISO","California Independent System Operator","WND","Wind","814","megawatthours"
"2020-03-22T23","CISO","California Independent System Operator","SUN","Solar","5317","megawatthours"
"2020-03-22T23","CISO","California Independent System Operator","WND","Wind","613","megawatthours"
"2020-03-22T22","CISO","California Independent System Operator","SUN","Solar","6073","megawatthours"
"2020-03-22T22","CISO","California Independent System Operator","WND","Wind","450","megawatthours"
"2020-03-22T21","CISO","California Independent System Operator","SUN","Solar","7512","megawatthours"
"2020-03-22T21","CISO","California Independent System Operator","WND","Wind","342","megawatthours"
"2020-03-22T20","CISO","California Independent System Operator","SUN","Solar","8244","megawatthours"
"2020-03-22T20","CISO","California Independent System Operator","WND","Wind","346","megawatthours"
"2020-03-22T19","CISO","California Independent System Operator","SUN","Solar","8319","megawatthours"
"2020-03-22T19","CISO","California Independent System Operator","WND","Wind","252","megawatthours"
"2020-03-22T18","CISO","California Independent System Operator","SUN","Solar","8318","megawatthours"
"2020-03-22T18","CISO","California Independent System Operator","WND","Wind","193","megawatthours"
"2020-03-22T17","CISO","California Independent System Operator","SUN","Solar","8598","megawatthours"
"2020-03-22T17","CISO","California Independent System Operator","WND","Wind","253","megawatthours"
"2020-03-22T16","CISO","California Independent System Operator","SUN","Solar","7041","megawatthours"
"2020-03-22T16","CISO","California Independent System Operator","WND","Wind","310","megawatthours"
"2020-03-22T15","CISO","California Independent System Operator","SUN","Solar","2921","megawatthours"
"2020-03-22T15","CISO","California Independent System Operator","WND","Wind","469","megawatthours"
"2020-03-22T14","CISO","California Independent System Operator","SUN","Solar","171","megawatthours"
"2020-03-22T14","CISO","California Independent System Operator","WND","Wind","550","megawatthours"
"2020-03-22T13","CISO","California Independent System Operator","SUN","Solar","16","megawatthours"
"2020-03-22T13","CISO","California Independent System Operator","WND","Wind","448","megawatthours"
"2020-03-22T12","CISO","California Independent System Operator","SUN","Solar","16","megawatthours"
"2020-03-22T12","CISO","California Independent System Operator","WND","Wind","392","megawatthours"
"2020-03-22T11","CISO","California Independent System Operator","SUN","Solar","17","megawatthours"
"2020-03-22T11","CISO","California Independent System Operator","WND","Wind","433","megawatthours"
"2020-03-22T10","CISO","California Independent System Operator","SUN","Solar","20","megawatthours"
"2020-03-22T10","CISO","California Independent System Operator","WND","Wind","415","megawatthours"
"2020-03-22T09","CISO","California Independent System Operator","SUN","Solar","21","megawatthours"
"2020-03-22T09","CISO","California Independent System Operator","WND","Wind","452","megawatthours"
"2020-03-22T08","CISO","California Independent System Operator","SUN","Solar","20","megawatthours"
"2020-03-22T08","CISO","California Independent System Operator","WND","Wind","465","megawatthours"
"2020-03-22T07","CISO","California Independent System Operator","SUN","Solar","20","megawatthours"
"2020-03-22T07","CISO","California Independent System Operator","WND","Wind","525","megawatthours"
"2020-03-22T06","CISO","California Independent System Operator","SUN","Solar","19","megawatthours"
"2020-03-22T06","CISO","California Independent System Operator","WND","Wind","555","megawatthours"
"2020-03-22T05","CISO","California Independent System Operator","SUN","Solar","19","megawatthours"
"2020-03-22T05","CISO","California Independent System Operator","WND","Wind","546","megawatthours"
"2020-03-22T04","CISO","California Independent System Operator","SUN","Solar","21","megawatthours"
"2020-03-22T04","CISO","California Independent System Operator","WND","Wind","584","megawatthours"
"2020-03-22T03","CISO","California Independent System Operator","SUN","Solar","37","megawatthours"
"2020-03-22T03","CISO","California Independent System Operator","WND","Wind","439","megawatthours"
"2020-03-22T02","CISO","California Independent System Operator","SUN","Solar","55","megawatthours"
"2020-03-22T02","CISO","California Independent System Operator","WND","Wind","380","megawatthours"
"2020-03-22T01","CISO","California Independent System Operator","SUN","Solar","1420","megawatthours"
"2020-03-22T01","CISO","California Independent System Operator","WND","Wind","305","megawatthours"
"2020-03-22T00","CISO","California Independent System Operator","SUN","Solar","3939","megawatthours"
"2020-03-22T00","CISO","California Independent System Operator","WND","Wind","281","megawatthours"
"2020-03-21T23","CISO","California Independent System Operator","SUN","Solar","4746","megawatthours"
"2020-03-21T23","CISO","California Independent System Operator","WND","Wind","261","megawatthours"
"2020-03-21T22","CISO","California Independent System Operator","SUN","Solar","6032","megawatthours"
"2020-03-21T22","CISO","California Independent System Operator","WND","Wind","196","megawatthours"
"2020-03-21T21","CISO","California Independent System Operator","SUN","Solar","7350","megawatthours"
"2020-03-21T21","CISO","California Independent System Operator","WND","Wind","165","megawatthours"
"2020-03-21T20","CISO","California Independent System Operator","SUN","Solar","7797","megawatthours"
"2020-03-21T20","CISO","California Independent System Operator","WND","Wind","123","megawatthours"
"2020-03-21T19","CISO","California Independent System Operator","SUN","Solar","8062","megawatthours"
"2020-03-21T19","CISO","California Independent System Operator","WND","Wind","89","megawatthours"
"2020-03-21T18","CISO","California Independent System Operator","SUN","Solar","8040","megawatthours"
"2020-03-21T18","CISO","California Independent System Operator","WND","Wind","227","megawatthours"
"2020-03-21T17","CISO","California Independent System Operator","SUN","Solar","7967","megawatthours"
"2020-03-21T17","CISO","California Independent System Operator","WND","Wind","210","megawatthours"
"2020-03-21T16","CISO","California Independent System Operator","SUN","Solar","6341","megawatthours"
"2020-03-21T16","CISO","California Independent System Operator","WND","Wind","248","megawatthours"
"2020-03-21T15","CISO","California Independent System Operator","SUN","Solar","2852","megawatthours"
"2020-03-21T15","CISO","California Independent System Operator","WND","Wind","209","megawatthours"
"2020-03-21T14","CISO","California Independent System Operator","SUN","Solar","178","megawatthours"
"2020-03-21T14","CISO","California Independent System Operator","WND","Wind","300","megawatthours"
"2020-03-21T13","CISO","California Independent System Operator","SUN","Solar","-40","megawatthours"
"2020-03-21T13","CISO","California Independent System Operator","WND","Wind","319","megawatthours"
"2020-03-21T12","CISO","California Independent System Operator","SUN","Solar","-40","megawatthours"
"2020-03-21T12","CISO","California Independent System Operator","WND","Wind","377","megawatthours"
"2020-03-21T11","CISO","California Independent System Operator","SUN","Solar","-39","megawatthours"
"2020-03-21T11","CISO","California Independent System Operator","WND","Wind","398","megawatthours"
"2020-03-21T10","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-21T10","CISO","California Independent System Operator","WND","Wind","364","megawatthours"
"2020-03-21T09","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-21T09","CISO","California Independent System Operator","WND","Wind","276","megawatthours"
"2020-03-21T08","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-21T08","CISO","California Independent System Operator","WND","Wind","257","megawatthours"
"2020-03-21T07","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-21T07","CISO","California Independent System Operator","WND","Wind","232","megawatthours"
"2020-03-21T06","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-21T06","CISO","California Independent System Operator","WND","Wind","172","megawatthours"
"2020-03-21T05","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-21T05","CISO","California Independent System Operator","WND","Wind","157","megawatthours"
"2020-03-21T04","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-21T04","CISO","California Independent System Operator","WND","Wind","161","megawatthours"
"2020-03-21T03","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-21T03","CISO","California Independent System Operator","WND","Wind","87","megawatthours"
"2020-03-21T02","CISO","California Independent System Operator","SUN","Solar","-28","megawatthours"
"2020-03-21T02","CISO","California Independent System Operator","WND","Wind","92","megawatthours"
"2020-03-21T01","CISO","California Independent System Operator","SUN","Solar","878","megawatthours"
"2020-03-21T01","CISO","California Independent System Operator","WND","Wind","96","megawatthours"
"2020-03-21T00","CISO","California Independent System Operator","SUN","Solar","2555","megawatthours"
"2020-03-21T00","CISO","California Independent System Operator","WND","Wind","118","megawatthours"
"2020-03-20T23","CISO","California Independent System Operator","SUN","Solar","3431","megawatthours"
"2020-03-20T23","CISO","California Independent System Operator","WND","Wind","100","megawatthours"
"2020-03-20T22","CISO","California Independent System Operator","SUN","Solar","5223","megawatthours"
"2020-03-20T22","CISO","California Independent System Operator","WND","Wind","112","megawatthours"
"2020-03-20T21","CISO","California Independent System Operator","SUN","Solar","6869","megawatthours"
"2020-03-20T21","CISO","California Independent System Operator","WND","Wind","103","megawatthours"
"2020-03-20T20","CISO","California Independent System Operator","SUN","Solar","7982","megawatthours"
"2020-03-20T20","CISO","California Independent System Operator","WND","Wind","128","megawatthours"
"2020-03-20T19","CISO","California Independent System Operator","SUN","Solar","7632","megawatthours"
"2020-03-20T19","CISO","California Independent System Operator","WND","Wind","125","megawatthours"
"2020-03-20T18","CISO","California Independent System Operator","SUN","Solar","8179","megawatthours"
"2020-03-20T18","CISO","California Independent System Operator","WND","Wind","76","megawatthours"
"2020-03-20T17","CISO","California Independent System Operator","SUN","Solar","8037","megawatthours"
"2020-03-20T17","CISO","California Independent System Operator","WND","Wind","76","megawatthours"
"2020-03-20T16","CISO","California Independent System Operator","SUN","Solar","6630","megawatthours"
"2020-03-20T16","CISO","California Independent System Operator","WND","Wind","88","megawatthours"
"2020-03-20T15","CISO","California Independent System Operator","SUN","Solar","2859","megawatthours"
"2020-03-20T15","CISO","California Independent System Operator","WND","Wind","165","megawatthours"
"2020-03-20T14","CISO","California Independent System Operator","SUN","Solar","169","megawatthours"
"2020-03-20T14","CISO","California Independent System Operator","WND","Wind","205","megawatthours"
"2020-03-20T13","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-20T13","CISO","California Independent System Operator","WND","Wind","239","megawatthours"
"2020-03-20T12","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-20T12","CISO","California Independent System Operator","WND","Wind","365","megawatthours"
"2020-03-20T11","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-20T11","CISO","California Independent System Operator","WND","Wind","402","megawatthours"
"2020-03-20T10","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-20T10","CISO","California Independent System Operator","WND","Wind","447","megawatthours"
"2020-03-20T09","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-20T09","CISO","California Independent System Operator","WND","Wind","482","megawatthours"
"2020-03-20T08","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-20T08","CISO","California Independent System Operator","WND","Wind","621","megawatthours"
"2020-03-20T07","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-20T07","CISO","California Independent System Operator","WND","Wind","704","megawatthours"
"2020-03-20T06","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-20T06","CISO","California Independent System Operator","WND","Wind","660","megawatthours"
"2020-03-20T05","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-20T05","CISO","California Independent System Operator","WND","Wind","718","megawatthours"
"2020-03-20T04","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-20T04","CISO","California Independent System Operator","WND","Wind","744","megawatthours"
"2020-03-20T03","CISO","California Independent System Operator","SUN","Solar","2","megawatthours"
"2020-03-20T03","CISO","California Independent System Operator","WND","Wind","750","megawatthours"
"2020-03-20T02","CISO","California Independent System Operator","SUN","Solar","10","megawatthours"
"2020-03-20T02","CISO","California Independent System Operator","WND","Wind","1089","megawatthours"
"2020-03-20T01","CISO","California Independent System Operator","SUN","Solar","1822","megawatthours"
"2020-03-20T01","CISO","California Independent System Operator","WND","Wind","1267","megawatthours"
"2020-03-20T00","CISO","California Independent System Operator","SUN","Solar","5109","megawatthours"
"2020-03-20T00","CISO","California Independent System Operator","WND","Wind","1270","megawatthours"
"2020-03-19T23","CISO","California Independent System Operator","SUN","Solar","6384","megawatthours"
"2020-03-19T23","CISO","California Independent System Operator","WND","Wind","1235","megawatthours"
"2020-03-19T22","CISO","California Independent System Operator","SUN","Solar","6605","megawatthours"
"2020-03-19T22","CISO","California Independent System Operator","WND","Wind","1245","megawatthours"
"2020-03-19T21","CISO","California Independent System Operator","SUN","Solar","7004","megawatthours"
"2020-03-19T21","CISO","California Independent System Operator","WND","Wind","863","megawatthours"
"2020-03-19T20","CISO","California Independent System Operator","SUN","Solar","7043","megawatthours"
"2020-03-19T20","CISO","California Independent System Operator","WND","Wind","737","megawatthours"
"2020-03-19T19","CISO","California Independent System Operator","SUN","Solar","6910","megawatthours"
"2020-03-19T19","CISO","California Independent System Operator","WND","Wind","858","megawatthours"
"2020-03-19T18","CISO","California Independent System Operator","SUN","Solar","6452","megawatthours"
"2020-03-19T18","CISO","California Independent System Operator","WND","Wind","619","megawatthours"
"2020-03-19T17","CISO","California Independent System Operator","SUN","Solar","5823","megawatthours"
"2020-03-19T17","CISO","California Independent System Operator","WND","Wind","577","megawatthours"
"2020-03-19T16","CISO","California Independent System Operator","SUN","Solar","4946","megawatthours"
"2020-03-19T16","CISO","California Independent System Operator","WND","Wind","616","megawatthours"
"2020-03-19T15","CISO","California Independent System Operator","SUN","Solar","2370","megawatthours"
"2020-03-19T15","CISO","California Independent System Operator","WND","Wind","569","megawatthours"
"2020-03-19T14","CISO","California Independent System Operator","SUN","Solar","147","megawatthours"
"2020-03-19T14","CISO","California Independent System Operator","WND","Wind","615","megawatthours"
"2020-03-19T13","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-19T13","CISO","California Independent System Operator","WND","Wind","1017","megawatthours"
"2020-03-19T12","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-19T12","CISO","California Independent System Operator","WND","Wind","1140","megawatthours"
"2020-03-19T11","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-19T11","CISO","California Independent System Operator","WND","Wind","1445","megawatthours"
"2020-03-19T10","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2020-03-19T10","CISO","California Independent System Operator","WND","Wind","1779","megawatthours"
"2020-03-19T09","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2020-03-19T09","CISO","California Independent System Operator","WND","Wind","2002","megawatthours"
"2020-03-19T08","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-19T08","CISO","California Independent System Operator","WND","Wind","2217","megawatthours"
"2020-03-19T07","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-19T07","CISO","California Independent System Operator","WND","Wind","2455","megawatthours"
"2020-03-19T06","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-19T06","CISO","California Independent System Operator","WND","Wind","2693","megawatthours"
"2020-03-19T05","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2020-03-19T05","CISO","California Independent System Operator","WND","Wind","3013","megawatthours"
"2020-03-19T04","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2020-03-19T04","CISO","California Independent System Operator","WND","Wind","2975","megawatthours"
"2020-03-19T03","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2020-03-19T03","CISO","California Independent System Operator","WND","Wind","3148","megawatthours"
"2020-03-19T02","CISO","California Independent System Operator","SUN","Solar","-21","megawatthours"
"2020-03-19T02","CISO","California Independent System Operator","WND","Wind","2783","megawatthours"
"2020-03-19T01","CISO","California Independent System Operator","SUN","Solar","2038","megawatthours"
"2020-03-19T01","CISO","California Independent System Operator","WND","Wind","2648","megawatthours"
"2020-03-19T00","CISO","California Independent System Operator","SUN","Solar","5145","megawatthours"
"2020-03-19T00","CISO","California Independent System Operator","WND","Wind","2472","megawatthours"
"2020-03-18T23","CISO","California Independent System Operator","SUN","Solar","6430","megawatthours"
"2020-03-18T23","CISO","California Independent System Operator","WND","Wind","2243","megawatthours"
"2020-03-18T22","CISO","California Independent System Operator","SUN","Solar","6595","megawatthours"
"2020-03-18T22","CISO","California Independent System Operator","WND","Wind","1864","megawatthours"
"2020-03-18T21","CISO","California Independent System Operator","SUN","Solar","7206","megawatthours"
"2020-03-18T21","CISO","California Independent System Operator","WND","Wind","1245","megawatthours"
"2020-03-18T20","CISO","California Independent System Operator","SUN","Solar","7035","megawatthours"
"2020-03-18T20","CISO","California Independent System Operator","WND","Wind","628","megawatthours"
"2020-03-18T19","CISO","California Independent System Operator","SUN","Solar","6819","megawatthours"
"2020-03-18T19","CISO","California Independent System Operator","WND","Wind","407","megawatthours"
"2020-03-18T18","CISO","California Independent System Operator","SUN","Solar","7434","megawatthours"
"2020-03-18T18","CISO","California Independent System Operator","WND","Wind","387","megawatthours"
"2020-03-18T17","CISO","California Independent System Operator","SUN","Solar","7079","megawatthours"
"2020-03-18T17","CISO","California Independent System Operator","WND","Wind","485","megawatthours"
"2020-03-18T16","CISO","California Independent System Operator","SUN","Solar","5686","megawatthours"
"2020-03-18T16","CISO","California Independent System Operator","WND","Wind","1264","megawatthours"
"2020-03-18T15","CISO","California Independent System Operator","SUN","Solar","2769","megawatthours"
"2020-03-18T15","CISO","California Independent System Operator","WND","Wind","921","megawatthours"
"2020-03-18T14","CISO","California Independent System Operator","SUN","Solar","22","megawatthours"
"2020-03-18T14","CISO","California Independent System Operator","WND","Wind","790","megawatthours"
"2020-03-18T13","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-18T13","CISO","California Independent System Operator","WND","Wind","985","megawatthours"
"2020-03-18T12","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-18T12","CISO","California Independent System Operator","WND","Wind","1023","megawatthours"
"2020-03-18T11","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-18T11","CISO","California Independent System Operator","WND","Wind","1359","megawatthours"
"2020-03-18T10","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2020-03-18T10","CISO","California Independent System Operator","WND","Wind","1492","megawatthours"
"2020-03-18T09","CISO","California Independent System Operator","SUN","Solar","-32","megawatthours"
"2020-03-18T09","CISO","California Independent System Operator","WND","Wind","1576","megawatthours"
"2020-03-18T08","CISO","California Independent System Operator","SUN","Solar","-32","megawatthours"
"2020-03-18T08","CISO","California Independent System Operator","WND","Wind","1673","megawatthours"
"2020-03-18T07","CISO","California Independent System Operator","SUN","Solar","-32","megawatthours"
"2020-03-18T07","CISO","California Independent System Operator","WND","Wind","1759","megawatthours"
"2020-03-18T06","CISO","California Independent System Operator","SUN","Solar","-32","megawatthours"
"2020-03-18T06","CISO","California Independent System Operator","WND","Wind","1463","megawatthours"
"2020-03-18T05","CISO","California Independent System Operator","SUN","Solar","-31","megawatthours"
"2020-03-18T05","CISO","California Independent System Operator","WND","Wind","1290","megawatthours"
"2020-03-18T04","CISO","California Independent System Operator","SUN","Solar","-32","megawatthours"
"2020-03-18T04","CISO","California Independent System Operator","WND","Wind","916","megawatthours"
"2020-03-18T03","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2020-03-18T03","CISO","California Independent System Operator","WND","Wind","717","megawatthours"
"2020-03-18T02","CISO","California Independent System Operator","SUN","Solar","138","megawatthours"
"2020-03-18T02","CISO","California Independent System Operator","WND","Wind","768","megawatthours"
"2020-03-18T01","CISO","California Independent System Operator","SUN","Solar","1906","megawatthours"
"2020-03-18T01","CISO","California Independent System Operator","WND","Wind","532","megawatthours"
"2020-03-18T00","CISO","California Independent System Operator","SUN","Solar","5336","megawatthours"
"2020-03-18T00","CISO","California Independent System Operator","WND","Wind","720","megawatthours"
"2020-03-17T23","CISO","California Independent System Operator","SUN","Solar","6491","megawatthours"
"2020-03-17T23","CISO","California Independent System Operator","WND","Wind","916","megawatthours"
"2020-03-17T22","CISO","California Independent System Operator","SUN","Solar","6737","megawatthours"
"2020-03-17T22","CISO","California Independent System Operator","WND","Wind","1108","megawatthours"
"2020-03-17T21","CISO","California Independent System Operator","SUN","Solar","7532","megawatthours"
"2020-03-17T21","CISO","California Independent System Operator","WND","Wind","940","megawatthours"
"2020-03-17T20","CISO","California Independent System Operator","SUN","Solar","7571","megawatthours"
"2020-03-17T20","CISO","California Independent System Operator","WND","Wind","1049","megawatthours"
"2020-03-17T19","CISO","California Independent System Operator","SUN","Solar","7552","megawatthours"
"2020-03-17T19","CISO","California Independent System Operator","WND","Wind","887","megawatthours"
"2020-03-17T18","CISO","California Independent System Operator","SUN","Solar","7608","megawatthours"
"2020-03-17T18","CISO","California Independent System Operator","WND","Wind","733","megawatthours"
"2020-03-17T17","CISO","California Independent System Operator","SUN","Solar","7349","megawatthours"
"2020-03-17T17","CISO","California Independent System Operator","WND","Wind","667","megawatthours"
"2020-03-17T16","CISO","California Independent System Operator","SUN","Solar","5649","megawatthours"
"2020-03-17T16","CISO","California Independent System Operator","WND","Wind","797","megawatthours"
"2020-03-17T15","CISO","California Independent System Operator","SUN","Solar","3184","megawatthours"
"2020-03-17T15","CISO","California Independent System Operator","WND","Wind","884","megawatthours"
"2020-03-17T14","CISO","California Independent System Operator","SUN","Solar","103","megawatthours"
"2020-03-17T14","CISO","California Independent System Operator","WND","Wind","738","megawatthours"
"2020-03-17T13","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-17T13","CISO","California Independent System Operator","WND","Wind","739","megawatthours"
"2020-03-17T12","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-17T12","CISO","California Independent System Operator","WND","Wind","870","megawatthours"
"2020-03-17T11","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-17T11","CISO","California Independent System Operator","WND","Wind","1055","megawatthours"
"2020-03-17T10","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-17T10","CISO","California Independent System Operator","WND","Wind","1088","megawatthours"
"2020-03-17T09","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-17T09","CISO","California Independent System Operator","WND","Wind","1023","megawatthours"
"2020-03-17T08","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-17T08","CISO","California Independent System Operator","WND","Wind","1216","megawatthours"
"2020-03-17T07","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-17T07","CISO","California Independent System Operator","WND","Wind","1178","megawatthours"
"2020-03-17T06","CISO","California Independent System Operator","SUN","Solar","-36","megawatthours"
"2020-03-17T06","CISO","California Independent System Operator","WND","Wind","1229","megawatthours"
"2020-03-17T05","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-17T05","CISO","California Independent System Operator","WND","Wind","1313","megawatthours"
"2020-03-17T04","CISO","California Independent System Operator","SUN","Solar","-35","megawatthours"
"2020-03-17T04","CISO","California Independent System Operator","WND","Wind","1128","megawatthours"
"2020-03-17T03","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2020-03-17T03","CISO","California Independent System Operator","WND","Wind","886","megawatthours"
"2020-03-17T02","CISO","California Independent System Operator","SUN","Solar","55","megawatthours"
"2020-03-17T02","CISO","California Independent System Operator","WND","Wind","1042","megawatthours"
"2020-03-17T01","CISO","California Independent System Operator","SUN","Solar","841","megawatthours"
"2020-03-17T01","CISO","California Independent System Operator","WND","Wind","1491","megawatthours"
"2020-03-17T00","CISO","California Independent System Operator","SUN","Solar","2706","megawatthours"
"2020-03-17T00","CISO","California Independent System Operator","WND","Wind","1472","megawatthours"
"2020-03-16T23","CISO","California Independent System Operator","SUN","Solar","3427","megawatthours"
"2020-03-16T23","CISO","California Independent System Operator","WND","Wind","1592","megawatthours"
"2020-03-16T22","CISO","California Independent System Operator","SUN","Solar","3599","megawatthours"
